path,label,start,stop,subset
eight/d0f7bef5_nohash_0.wav,-1,-1,-1,0
stop/bfaf2000_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,235868,251868,0
three/b308773d_nohash_1.wav,-1,-1,-1,0
visual/050170cb_nohash_4.wav,-1,-1,-1,0
happy/f297e878_nohash_0.wav,-1,-1,-1,0
bird/cc3b5b62_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,198298,214298,0
_background_noise_/running_tap.wav,0,209018,225018,0
stop/b91b718c_nohash_1.wav,1,-1,-1,0
zero/e7bcee8a_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,63066,79066,0
_background_noise_/white_noise.wav,0,299226,315226,0
_background_noise_/white_noise.wav,0,763780,779780,0
stop/333d7ddb_nohash_1.wav,1,-1,-1,0
house/43fc47a7_nohash_0.wav,-1,-1,-1,0
four/1efdf53f_nohash_0.wav,-1,-1,-1,0
five/2313e093_nohash_0.wav,-1,-1,-1,0
off/2aca1e72_nohash_2.wav,-1,-1,-1,0
stop/4fd1443e_nohash_3.wav,1,-1,-1,0
stop/be91a00a_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,504680,520680,0
stop/c50f55b8_nohash_9.wav,1,-1,-1,0
go/035de8fe_nohash_1.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,407458,423458,0
_background_noise_/pink_noise.wav,0,904042,920042,0
stop/acfd5b5e_nohash_1.wav,1,-1,-1,0
nine/dae01802_nohash_4.wav,-1,-1,-1,0
go/c79159aa_nohash_2.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,767366,783366,0
_background_noise_/exercise_bike.wav,0,380098,396098,0
up/38d78313_nohash_2.wav,-1,-1,-1,0
house/60402b64_nohash_0.wav,-1,-1,-1,0
nine/a489191a_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,443682,459682,0
stop/38d78313_nohash_1.wav,1,-1,-1,0
no/cc6ee39b_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,535938,551938,0
two/377e916b_nohash_0.wav,-1,-1,-1,0
stop/54b6d355_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,150020,166020,0
_background_noise_/white_noise.wav,0,910756,926756,0
_background_noise_/doing_the_dishes.wav,0,928594,944594,0
_background_noise_/exercise_bike.wav,0,612242,628242,0
stop/460209ac_nohash_4.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,332102,348102,0
no/6727b579_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,557980,573980,0
cat/76b58705_nohash_2.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,707148,723148,0
stop/90804775_nohash_0.wav,1,-1,-1,0
on/c79159aa_nohash_3.wav,-1,-1,-1,0
zero/84d1e469_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,750532,766532,0
down/d6360b32_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,693758,709758,0
right/54412eae_nohash_0.wav,-1,-1,-1,0
no/d98dd124_nohash_2.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,8710,24710,0
backward/64df20d8_nohash_2.wav,-1,-1,-1,0
no/1093c8e7_nohash_0.wav,-1,-1,-1,0
sheila/07c5129e_nohash_0.wav,-1,-1,-1,0
stop/265bd13a_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,345094,361094,0
cat/11a022ba_nohash_1.wav,-1,-1,-1,0
three/1aeef15e_nohash_1.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,296716,312716,0
four/fbb2f6cc_nohash_3.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,229404,245404,0
five/f568162b_nohash_3.wav,-1,-1,-1,0
on/22296dbe_nohash_2.wav,-1,-1,-1,0
forward/bde0f20a_nohash_0.wav,-1,-1,-1,0
bird/4954abe8_nohash_2.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,571334,587334,0
_background_noise_/exercise_bike.wav,0,143074,159074,0
_background_noise_/doing_the_dishes.wav,0,145432,161432,0
_background_noise_/dude_miaowing.wav,0,250106,266106,0
stop/5d4e3bb8_nohash_0.wav,1,-1,-1,0
one/f568162b_nohash_4.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1362514,1378514,0
cat/30a09789_nohash_0.wav,-1,-1,-1,0
go/30065f33_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,521598,537598,0
_background_noise_/doing_the_dishes.wav,0,590334,606334,0
five/59b98a22_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1232568,1248568,0
stop/ab5d7179_nohash_0.wav,1,-1,-1,0
stop/1ed0b13d_nohash_3.wav,1,-1,-1,0
stop/10627519_nohash_0.wav,1,-1,-1,0
five/826268f8_nohash_0.wav,-1,-1,-1,0
cat/cd8b1781_nohash_1.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,304920,320920,0
_background_noise_/running_tap.wav,0,410818,426818,0
stop/3a69f765_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,539042,555042,0
yes/493392c6_nohash_1.wav,-1,-1,-1,0
up/03c96658_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,305506,321506,0
stop/f5341341_nohash_1.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,16608,32608,0
cat/c013fe4d_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,94328,110328,0
_background_noise_/white_noise.wav,0,752074,768074,0
_background_noise_/exercise_bike.wav,0,441874,457874,0
marvin/e4a2cf79_nohash_2.wav,-1,-1,-1,0
stop/f8ba7c0e_nohash_3.wav,1,-1,-1,0
stop/019fa366_nohash_1.wav,1,-1,-1,0
zero/64e48f55_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,143034,159034,0
wow/a5d485dc_nohash_0.wav,-1,-1,-1,0
left/d4d898d7_nohash_1.wav,-1,-1,-1,0
two/37d38e44_nohash_0.wav,-1,-1,-1,0
stop/b8874962_nohash_1.wav,1,-1,-1,0
bed/d9b50b8b_nohash_1.wav,-1,-1,-1,0
down/4e6902d0_nohash_0.wav,-1,-1,-1,0
stop/51c5601d_nohash_2.wav,1,-1,-1,0
house/d57febf0_nohash_0.wav,-1,-1,-1,0
nine/1a73dcd1_nohash_0.wav,-1,-1,-1,0
up/748cb308_nohash_0.wav,-1,-1,-1,0
zero/41474817_nohash_0.wav,-1,-1,-1,0
backward/4c6944d6_nohash_1.wav,-1,-1,-1,0
stop/5087f68b_nohash_0.wav,1,-1,-1,0
stop/afe0b87d_nohash_0.wav,1,-1,-1,0
sheila/ea356919_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,570420,586420,0
_background_noise_/exercise_bike.wav,0,470740,486740,0
_background_noise_/running_tap.wav,0,746610,762610,0
six/ab46af55_nohash_0.wav,-1,-1,-1,0
stop/0d82fd99_nohash_1.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,431358,447358,0
sheila/68effe85_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,546688,562688,0
six/fd9c7413_nohash_1.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,865888,881888,0
stop/cce7416f_nohash_3.wav,1,-1,-1,0
right/db9cd41d_nohash_0.wav,-1,-1,-1,0
left/b1f8326d_nohash_1.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,618550,634550,0
sheila/56eb74ae_nohash_0.wav,-1,-1,-1,0
stop/0227998e_nohash_3.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,6378,22378,0
_background_noise_/exercise_bike.wav,0,358674,374674,0
_background_noise_/dude_miaowing.wav,0,700150,716150,0
_background_noise_/pink_noise.wav,0,772102,788102,0
_background_noise_/exercise_bike.wav,0,490998,506998,0
stop/c634a189_nohash_0.wav,1,-1,-1,0
stop/bdee441c_nohash_1.wav,1,-1,-1,0
no/64e48f55_nohash_1.wav,-1,-1,-1,0
stop/879a2b38_nohash_0.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,237434,253434,0
wow/80c17118_nohash_0.wav,-1,-1,-1,0
two/4c1aa16d_nohash_1.wav,-1,-1,-1,0
cat/ee1d8d49_nohash_0.wav,-1,-1,-1,0
zero/8a744054_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,899874,915874,0
dog/d85270c1_nohash_1.wav,-1,-1,-1,0
stop/d5ca80c6_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,566946,582946,0
_background_noise_/pink_noise.wav,0,822030,838030,0
visual/4e61bf96_nohash_1.wav,-1,-1,-1,0
left/e11fbc6e_nohash_2.wav,-1,-1,-1,0
stop/30276d03_nohash_1.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,182354,198354,0
_background_noise_/white_noise.wav,0,76378,92378,0
eight/3a69f765_nohash_2.wav,-1,-1,-1,0
stop/1c45ceb2_nohash_2.wav,1,-1,-1,0
stop/ffb86d3c_nohash_3.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,415890,431890,0
tree/8c888bbb_nohash_0.wav,-1,-1,-1,0
five/5ebc1cda_nohash_2.wav,-1,-1,-1,0
learn/5a5721f8_nohash_3.wav,-1,-1,-1,0
stop/82c6d220_nohash_1.wav,1,-1,-1,0
yes/11b1df78_nohash_2.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,282112,298112,0
_background_noise_/doing_the_dishes.wav,0,960066,976066,0
_background_noise_/doing_the_dishes.wav,0,37384,53384,0
seven/1b4c9b89_nohash_1.wav,-1,-1,-1,0
stop/98ea0818_nohash_5.wav,1,-1,-1,0
down/d1dd03ed_nohash_4.wav,-1,-1,-1,0
wow/4a803e67_nohash_0.wav,-1,-1,-1,0
on/e55a2b20_nohash_0.wav,-1,-1,-1,0
zero/a1a59b72_nohash_0.wav,-1,-1,-1,0
off/b8874962_nohash_2.wav,-1,-1,-1,0
stop/7fb8d703_nohash_1.wav,1,-1,-1,0
three/12529547_nohash_0.wav,-1,-1,-1,0
learn/1dc86f91_nohash_4.wav,-1,-1,-1,0
nine/b308773d_nohash_2.wav,-1,-1,-1,0
seven/528f9242_nohash_1.wav,-1,-1,-1,0
stop/1c3f4fac_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,78500,94500,0
wow/856eb138_nohash_0.wav,-1,-1,-1,0
stop/692a88e6_nohash_1.wav,1,-1,-1,0
stop/02e85b60_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1285330,1301330,0
_background_noise_/running_tap.wav,0,675876,691876,0
stop/ca6d5cd1_nohash_0.wav,1,-1,-1,0
stop/d278d8ef_nohash_0.wav,1,-1,-1,0
right/19a1e5c7_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,921990,937990,0
on/cb2929ce_nohash_6.wav,-1,-1,-1,0
five/4cb874bb_nohash_1.wav,-1,-1,-1,0
go/87c62767_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,996208,1012208,0
right/8134f43f_nohash_4.wav,-1,-1,-1,0
stop/d0f7bef5_nohash_0.wav,1,-1,-1,0
bed/161fcca8_nohash_1.wav,-1,-1,-1,0
nine/8dc18a75_nohash_4.wav,-1,-1,-1,0
marvin/2f813234_nohash_0.wav,-1,-1,-1,0
off/86402da1_nohash_0.wav,-1,-1,-1,0
no/30060aba_nohash_2.wav,-1,-1,-1,0
stop/8f3f252c_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,896316,912316,0
stop/6ef407da_nohash_1.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1339318,1355318,0
_background_noise_/doing_the_dishes.wav,0,1198544,1214544,0
stop/b9cccd01_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,839134,855134,0
_background_noise_/white_noise.wav,0,572834,588834,0
_background_noise_/pink_noise.wav,0,450410,466410,0
up/893705bb_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,605044,621044,0
stop/0ba018fc_nohash_1.wav,1,-1,-1,0
no/a1e71565_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,672890,688890,0
stop/ceaadb24_nohash_0.wav,1,-1,-1,0
eight/6889b21f_nohash_0.wav,-1,-1,-1,0
yes/638548d5_nohash_0.wav,-1,-1,-1,0
wow/b21f0fa4_nohash_1.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,130858,146858,0
seven/d103dd6e_nohash_2.wav,-1,-1,-1,0
off/5f01c798_nohash_0.wav,-1,-1,-1,0
four/5e3dde6b_nohash_4.wav,-1,-1,-1,0
dog/ca4912b6_nohash_0.wav,-1,-1,-1,0
happy/ad526ada_nohash_0.wav,-1,-1,-1,0
six/9db2bfe9_nohash_1.wav,-1,-1,-1,0
stop/3d53244b_nohash_4.wav,1,-1,-1,0
seven/afd53389_nohash_2.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,693006,709006,0
_background_noise_/white_noise.wav,0,293610,309610,0
five/61482e52_nohash_4.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,661758,677758,0
nine/779de043_nohash_2.wav,-1,-1,-1,0
nine/f5626af6_nohash_2.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,782058,798058,0
nine/651d108f_nohash_1.wav,-1,-1,-1,0
five/821b64cc_nohash_3.wav,-1,-1,-1,0
six/5ebc1cda_nohash_0.wav,-1,-1,-1,0
seven/977a3be4_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1064062,1080062,0
_background_noise_/running_tap.wav,0,306054,322054,0
_background_noise_/pink_noise.wav,0,54556,70556,0
on/924c1a04_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,825124,841124,0
yes/2039b9c1_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1182880,1198880,0
stop/1e31353f_nohash_2.wav,1,-1,-1,0
stop/2927c601_nohash_0.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,735744,751744,0
_background_noise_/white_noise.wav,0,56620,72620,0
down/99e6cab8_nohash_0.wav,-1,-1,-1,0
marvin/4f8ef132_nohash_0.wav,-1,-1,-1,0
tree/d9aa8c90_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,951474,967474,0
four/6ace4fe1_nohash_1.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,90288,106288,0
_background_noise_/doing_the_dishes.wav,0,560396,576396,0
right/4bb1244f_nohash_2.wav,-1,-1,-1,0
stop/834f03fe_nohash_4.wav,1,-1,-1,0
_background_noise_/white_noise.wav,0,736260,752260,0
five/85851131_nohash_4.wav,-1,-1,-1,0
go/c120e80e_nohash_2.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,182482,198482,0
_background_noise_/pink_noise.wav,0,185226,201226,0
follow/6904f0cb_nohash_1.wav,-1,-1,-1,0
sheila/5ff3f9a1_nohash_0.wav,-1,-1,-1,0
eight/cce7416f_nohash_3.wav,-1,-1,-1,0
stop/61482e52_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,110114,126114,0
go/7cf14c54_nohash_1.wav,-1,-1,-1,0
follow/c633a455_nohash_0.wav,-1,-1,-1,0
zero/3cc595de_nohash_3.wav,-1,-1,-1,0
stop/f822b9bf_nohash_2.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,97336,113336,0
off/ef3367d9_nohash_0.wav,-1,-1,-1,0
stop/07363607_nohash_1.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,848746,864746,0
five/e4be0cf6_nohash_0.wav,-1,-1,-1,0
sheila/e2286c18_nohash_0.wav,-1,-1,-1,0
stop/7fa5fa1f_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,200246,216246,0
four/1fc04a13_nohash_3.wav,-1,-1,-1,0
stop/f01a0d63_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,381372,397372,0
_background_noise_/doing_the_dishes.wav,0,14376,30376,0
_background_noise_/exercise_bike.wav,0,497894,513894,0
_background_noise_/exercise_bike.wav,0,633162,649162,0
marvin/51f4d5b0_nohash_1.wav,-1,-1,-1,0
five/a7216980_nohash_2.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,712268,728268,0
_background_noise_/pink_noise.wav,0,75706,91706,0
stop/c98bbbd3_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,243112,259112,0
dog/37dca74f_nohash_0.wav,-1,-1,-1,0
stop/6af4aa07_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,459612,475612,0
_background_noise_/dude_miaowing.wav,0,709310,725310,0
stop/1f3e4139_nohash_0.wav,1,-1,-1,0
dog/ed0720f1_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1329184,1345184,0
stop/9a7c1f83_nohash_2.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,554306,570306,0
_background_noise_/running_tap.wav,0,942988,958988,0
_background_noise_/running_tap.wav,0,250806,266806,0
down/c245d3d7_nohash_0.wav,-1,-1,-1,0
stop/9be15e93_nohash_3.wav,1,-1,-1,0
seven/b9515bf3_nohash_1.wav,-1,-1,-1,0
zero/c50f55b8_nohash_9.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,432966,448966,0
_background_noise_/doing_the_dishes.wav,0,160732,176732,0
no/e72aa705_nohash_0.wav,-1,-1,-1,0
happy/5f9cd2eb_nohash_1.wav,-1,-1,-1,0
seven/7e7f0ed6_nohash_1.wav,-1,-1,-1,0
dog/96d8bb6f_nohash_0.wav,-1,-1,-1,0
stop/0f3f64d5_nohash_0.wav,1,-1,-1,0
four/682e1687_nohash_0.wav,-1,-1,-1,0
stop/e0315cf6_nohash_0.wav,1,-1,-1,0
stop/1afd49bf_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1010178,1026178,0
_background_noise_/exercise_bike.wav,0,30652,46652,0
stop/caedb73a_nohash_0.wav,1,-1,-1,0
_background_noise_/running_tap.wav,0,478072,494072,0
sheila/fe5c4a7a_nohash_0.wav,-1,-1,-1,0
up/94d370bf_nohash_4.wav,-1,-1,-1,0
dog/baf01c1f_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,22132,38132,0
_background_noise_/pink_noise.wav,0,207700,223700,0
_background_noise_/doing_the_dishes.wav,0,399476,415476,0
happy/6d0ad764_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,965870,981870,0
house/e32ff49d_nohash_0.wav,-1,-1,-1,0
four/f2f0d244_nohash_4.wav,-1,-1,-1,0
no/7213ed54_nohash_2.wav,-1,-1,-1,0
follow/b91b718c_nohash_3.wav,-1,-1,-1,0
eight/92a9c5e6_nohash_2.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,963946,979946,0
stop/7cf14c54_nohash_1.wav,1,-1,-1,0
yes/a489191a_nohash_1.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,67114,83114,0
off/f47d644e_nohash_1.wav,-1,-1,-1,0
four/59fe87e6_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,203814,219814,0
stop/98447c43_nohash_0.wav,1,-1,-1,0
yes/45692b02_nohash_3.wav,-1,-1,-1,0
happy/274c008f_nohash_2.wav,-1,-1,-1,0
zero/b69fe0e2_nohash_3.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,82332,98332,0
_background_noise_/pink_noise.wav,0,491544,507544,0
stop/e882abb2_nohash_3.wav,1,-1,-1,0
stop/ffbb695d_nohash_0.wav,1,-1,-1,0
off/71d0ded4_nohash_3.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,460370,476370,0
stop/333784b7_nohash_3.wav,1,-1,-1,0
stop/bd11c654_nohash_0.wav,1,-1,-1,0
down/f953e1af_nohash_3.wav,-1,-1,-1,0
stop/4620dc14_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,760990,776990,0
one/f3cee168_nohash_0.wav,-1,-1,-1,0
stop/37dca74f_nohash_4.wav,1,-1,-1,0
stop/8a56f36e_nohash_0.wav,1,-1,-1,0
off/0585b66d_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,511824,527824,0
stop/92a9c5e6_nohash_0.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,864380,880380,0
stop/b2ae3928_nohash_4.wav,1,-1,-1,0
bed/31270cb2_nohash_1.wav,-1,-1,-1,0
right/b06c19b0_nohash_1.wav,-1,-1,-1,0
wow/5744b6a7_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,31558,47558,0
stop/b76f6088_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,715556,731556,0
_background_noise_/white_noise.wav,0,609324,625324,0
happy/0c2d2ffa_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,959300,975300,0
_background_noise_/white_noise.wav,0,877476,893476,0
_background_noise_/exercise_bike.wav,0,837876,853876,0
yes/ad89eb1e_nohash_0.wav,-1,-1,-1,0
left/825f450d_nohash_3.wav,-1,-1,-1,0
nine/8523766b_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,333322,349322,0
wow/f822b9bf_nohash_0.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,794190,810190,0
off/2dc4f05d_nohash_0.wav,-1,-1,-1,0
nine/0819edb0_nohash_0.wav,-1,-1,-1,0
nine/c1eebc0b_nohash_1.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,736562,752562,0
learn/2f0ce4d9_nohash_0.wav,-1,-1,-1,0
bed/6f2f57c1_nohash_0.wav,-1,-1,-1,0
eight/3b3d2f59_nohash_3.wav,-1,-1,-1,0
seven/31db232b_nohash_2.wav,-1,-1,-1,0
left/ee202358_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1178266,1194266,0
one/8536c82d_nohash_0.wav,-1,-1,-1,0
off/627c0bec_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,20354,36354,0
right/d962e5ac_nohash_3.wav,-1,-1,-1,0
right/11099149_nohash_1.wav,-1,-1,-1,0
stop/ee1d8d49_nohash_2.wav,1,-1,-1,0
zero/3bb68054_nohash_3.wav,-1,-1,-1,0
stop/211b928a_nohash_2.wav,1,-1,-1,0
on/aa48c94a_nohash_0.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,28496,44496,0
cat/52e228e9_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,621038,637038,0
right/90b0b91a_nohash_0.wav,-1,-1,-1,0
no/f4504600_nohash_0.wav,-1,-1,-1,0
stop/978240e1_nohash_3.wav,1,-1,-1,0
sheila/978240e1_nohash_0.wav,-1,-1,-1,0
stop/ee6163d5_nohash_1.wav,1,-1,-1,0
stop/e9bc5cc2_nohash_4.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,80058,96058,0
_background_noise_/exercise_bike.wav,0,176542,192542,0
stop/626e323f_nohash_1.wav,1,-1,-1,0
_background_noise_/pink_noise.wav,0,184688,200688,0
nine/1473be6a_nohash_1.wav,-1,-1,-1,0
two/d0faf7e4_nohash_2.wav,-1,-1,-1,0
_background_noise_/white_noise.wav,0,516422,532422,0
_background_noise_/dude_miaowing.wav,0,800940,816940,0
eight/2d82a556_nohash_2.wav,-1,-1,-1,0
cat/32ad5b65_nohash_0.wav,-1,-1,-1,0
stop/6aa8def4_nohash_2.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,225496,241496,0
sheila/102192fd_nohash_0.wav,-1,-1,-1,0
bird/a84dee7b_nohash_0.wav,-1,-1,-1,0
stop/6d1dcca6_nohash_0.wav,1,-1,-1,0
eight/884ae8e1_nohash_1.wav,-1,-1,-1,0
stop/de89e2ca_nohash_0.wav,1,-1,-1,0
no/29fb33da_nohash_0.wav,-1,-1,-1,0
stop/7e6bd776_nohash_0.wav,1,-1,-1,0
stop/742d6431_nohash_2.wav,1,-1,-1,0
learn/a489191a_nohash_2.wav,-1,-1,-1,0
bird/bf8b8d9e_nohash_0.wav,-1,-1,-1,0
stop/88a487ce_nohash_0.wav,1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,58892,74892,0
four/d94eb94f_nohash_1.wav,-1,-1,-1,0
stop/9a69672b_nohash_4.wav,1,-1,-1,0
stop/3d53244b_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,246774,262774,0
six/51055bda_nohash_2.wav,-1,-1,-1,0
down/5ebc1cda_nohash_1.wav,-1,-1,-1,0
one/d1dd03ed_nohash_0.wav,-1,-1,-1,0
down/c79159aa_nohash_1.wav,-1,-1,-1,0
on/b9515bf3_nohash_0.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,799994,815994,0
one/0cb74144_nohash_0.wav,-1,-1,-1,0
wow/079dfce3_nohash_0.wav,-1,-1,-1,0
zero/b69fe0e2_nohash_1.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,755530,771530,0
stop/d0745d72_nohash_1.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,1402382,1418382,0
stop/d7529c0c_nohash_1.wav,1,-1,-1,0
stop/ec989d6d_nohash_5.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,449192,465192,0
zero/b06c19b0_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,245754,261754,0
stop/17f0e206_nohash_0.wav,1,-1,-1,0
stop/e54a0f16_nohash_1.wav,1,-1,-1,0
stop/de41f895_nohash_0.wav,1,-1,-1,0
stop/57b38f48_nohash_0.wav,1,-1,-1,0
stop/e11fbc6e_nohash_3.wav,1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,547168,563168,0
stop/d4082f3e_nohash_0.wav,1,-1,-1,0
stop/a16b3102_nohash_0.wav,1,-1,-1,0
_background_noise_/exercise_bike.wav,0,167456,183456,0
_background_noise_/doing_the_dishes.wav,0,1436158,1452158,0
down/a2cc5444_nohash_4.wav,-1,-1,-1,0
_background_noise_/pink_noise.wav,0,527020,543020,0
_background_noise_/exercise_bike.wav,0,857500,873500,0
_background_noise_/doing_the_dishes.wav,0,763928,779928,0
two/264f471d_nohash_2.wav,-1,-1,-1,0
four/51c5601d_nohash_0.wav,-1,-1,-1,0
bird/7211390b_nohash_0.wav,-1,-1,-1,0
cat/96a48d28_nohash_0.wav,-1,-1,-1,0
six/bbd0bbd0_nohash_4.wav,-1,-1,-1,0
_background_noise_/dude_miaowing.wav,0,733472,749472,0
house/6272b231_nohash_3.wav,-1,-1,-1,0
bed/f21893dc_nohash_0.wav,-1,-1,-1,0
four/d394ef8e_nohash_0.wav,-1,-1,-1,0
left/f864cd4a_nohash_0.wav,-1,-1,-1,0
_background_noise_/exercise_bike.wav,0,776344,792344,0
no/8353fea1_nohash_0.wav,-1,-1,-1,0
off/f2e9b610_nohash_1.wav,-1,-1,-1,0
bird/9f63152b_nohash_0.wav,-1,-1,-1,0
_background_noise_/running_tap.wav,0,453624,469624,0
wow/0d53e045_nohash_0.wav,-1,-1,-1,0
_background_noise_/doing_the_dishes.wav,0,609728,625728,0
